place_name,review_text,review_rating
waterpark bukit jaas permai,mohon untuk lebih diperhatikan pada lantai dipingir kolam banyak yang tajam atau belum disemen lalu pada lantai yg bekas tambalan jg banyak yg sudah rusak lagi paku di gazebo juga mohon diperhatikan karena banyak yg muncul keluar akibatnya banyak celanabajutas yg kecantol dan sobek sambungan perosotanslide mohon diperhatikan juga terdapat beberapa slide yg tidak rata overall good kamar mandiganti bersih ada playground cafenya mantap,3
waterpark bukit jaas permai,tiket rb kemahalan untuk di desa dibanding daerah lain tp air jernih banyak gazebo banyak seluncuran dll sebanding dg harganya,4
waterpark bukit jaas permai,gilakkk yaaa tiket rebuuuya walaupun high season ga segitunyaa jg cari untung harga biasa aja rebuu yakalii naik x lipattt,1
waterpark bukit jaas permai,tempatnya bersih airnya jernih banyak gazebo buka jam pagi sore tiket masuk rb sewa ban besar rb sewa ban kecil rbmie sedap tambah telur rb,5
waterpark bukit jaas permai,bagus tapi tergolong mahal untuk harga saja tapi untuk kualitas jempol,5
waterpark bukit jaas permai,water park terbesar di trenggalek harga murah hanya satu tempat dengan hotel jaas permai semoga bertahan selama lamanya agar saat berlibur ke trenggalek ada wahana permainannya,5
waterpark bukit jaas permai,tambah bersih dateng pas weekdays dan sudah sore jadi sepi berasa berenang private,5
waterpark bukit jaas permai,waterparknya hotel nih nyaman ukuran cukup untuk bermain air anak anak banyak perosotan banyak gazebo jg untuk ortu menunggu htm terjangkau,4
waterpark bukit jaas permai,tempatnya bagus tapi sayang ada sesuatu yg tajam didalam kolam sampek kaki saya berdarah sakit bgtt mohon di perbaiki demi keamanan anak anak,2
waterpark bukit jaas permai,tutup jam berapa,3
waterpark bukit jaas permai,tiket rb mahal banget ndak masuk akal di kota kecil wahana seluncuran juga ndak dinyalakan pelayanan buruk sibuk cari untung sampek lupa pelayanan terhadap konsumen burukkk,1
waterpark bukit jaas permai,sabtu rb kalau minggu rb dpt makan semua tempat bersih,5
waterpark bukit jaas permai,petugas di ffee shop nya ada yang kurang ramah penukaran voucher makan tidak segera dilayani dan tempat makan berkuah panas seharusnya tidak menggunakan styrofoam,3
waterpark bukit jaas permai,nyaman,5
waterpark bukit jaas permai,sekarang harga tiket jauh lebih murah yakni korang dan free tiket untuk yang lebih dari orang kalau gak salah kamar mandi wc bersih luas view yg bagus apalagi waktu siang cerah bisa untuk have fun dan latihan renang ringan,4
waterpark bukit jaas permai,ribusaja murah meriah,4
rumah apung,tempat nya keren buat casting jigging ikan nya berlimpah,5
rumah apung,lokasi yg pas buat para anglerapalagi yg masih pemulamau mancing siang atau malam tempatnya lumayan nyamanikannya lumayan banyakapalagi kalau pas musim ikan layur sama cakalang cuma sayang kondisi toilet kurang nyaman,4
rumah apung,htm murah spotnya bagus ikan banyak wisata spot terbaik utk angler,5
rumah apung,karna ke indahaannya,5
rumah apung,bagus,4
rumah apung,cocok kalo buat para anglercuma kurangnya kondisi toilet,5
rumah apung,mantap,3
rumah apung,spot mancing yang mantap,5
rumah apung,tempat yg bagus sekali untuk berenang dilaut lepas cocok untuk kawula muda yang haus tantangan tiket masuk sangat murah meriah dan suasananya sangat enak sekali bisa mancing bagi penggemar pancing,5
phd nusantara,im visited here after covid and this place really make me feel in bali when i cant going to bali in that time,5
phd nusantara,datang hari minggu jam pagi niat mau healing sama sarapan sama anak tapi nasi tidak ada katane adane nunggu jam mau grab nasi ndak boleh parah ini tempat,1
phd nusantara,banyak spot foto yg indah karyawan nya ramah menu makanan n minumnya variatif dan harga terjangkau playground nya luas aman untuk anak,5
phd nusantara,tempat renang dan bermain indoor untuk anak ada jual jajajnan dan minuman harga wajar dan terjangkau,4
phd nusantara,tempat yang nyaman untuk refreshing bersama teman atau keluarga,5
phd nusantara,pelayanan kurang cepat dan kurang fokus,1
phd nusantara,fasilitas oke baiknya ada qris untuk memudahkan pembayaran,5
phd nusantara,tempat main anak dg harga terjangkau dewasa rb anak rb under th free tempatnya bernuansa bali meski tidak begitu luas tapi cukup lumayan lah dg harga yg dibayarkan kolamnya hanya beneran utk main air ya klo yg mau berenang serius mungkin kurang ada tenant makanannya juga persewaan baju renang dan pelampung playground indoor jg ada tapi berbayar lagi so far cukup baik tapi sayangnya tidak ada kebijakan no smoking disini padahal wahana anak bapak yg nungguin anak pada ngerokok sangat disayangnkan krn tidak ada teguran ato mgkn memang diperbolehkan,4
phd nusantara,perlu memperhatikan masukan konsumen yang kasih bintang seperti masalah parkir alat bayar diperbanyak debitqris yang ke restoran saja tidak perlu bayar tiket masuk pelayanan dan kualitas makanan perlu ditingkatkan info yg jelaslayanan perlu lebih ramah otentikroti bakar ya dibakar sirup jeruk jg dibilang jus jeruk dll masukan masyarakat sekitar perlu diperhatikan review kritis bintang akun asli review banyak dan bervariasi penilaian kadang lebih bagus buat usaha daripada bintang akun faketernakan yg punya review btw phd edufarm bisa jadi pilihan wisata masyarakat yang sedang berada di trenggalek tulungagung dan sekitarnya,4
phd nusantara,lokasinya pinggir jalan gampang menemukannya adem asri kolam renang utk anakanak dan playground juga ada utk rekreasi recomended pokoknya makanan juga baik,5
phd nusantara,ini cuma kolam renang buat anak kecil menurut saya memang ad pertunjukan leaknya dan pengunjung lain lumayan excited untuk foto dg leaknya makanannya ya bolehlah,4
phd nusantara,tempatnya cukup nyaman tapi saran buat kentang gorengnya dikasih garam sedikit agar tetap ada rasa walaupun diberi saus overall oke sih,5
phd nusantara,edu wisata bernuansa bali yang lokasinya di trenggalek masuk ke sini htm k saja dari pintu masuk sudah banyak patung bernuansa bali ada kolam renang beberapa palyground cocok kalo bawa anak anak ke sini di sini ada cafenya harganya cukup terjangkau namun kalo untuk varian menu masih kurang dan ketika pesan disajikan dalam box saja sendok garpu plastik mungkin masukan untuk menunya lebih beragam dan menggunakan alat makan yg ramah lingkungan,4
phd nusantara,nuansa bali cuma kurang bau dupa saja,5
phd nusantara,tempat bersih dan terawat nyaman untuk bersantai dg keluarga,4
phd nusantara,tempat bersih nyaman toilet bersih makanan dan minuman juga enak terjangkau pegawai ramah,5
phd nusantara,nyaman murah meriah anak senang kopi hitam rb mantab,5
phd nusantara,suasana nyaman banget buat kumpul keluarga mungkin di pendopo perlu di tambahi kipas angin sehingga ketika full pengunjung tidak terlalu penat hawa nya overall is good dengan htm k,4
phd nusantara,susah pembayaran gk bisa pake qris,4
phd nusantara,suasana kek bali,5
phd nusantara,gazebonya banyak banget sejuk fresh transportasi mudah tiket terjangkau pokoknya rekomendasi utk kantong pelajar dan keluarga,4
phd nusantara,kesana karna review tugas kampus pas ujan deres banget tapi jadi bisa eksplor semuanya karna lagi sepi tempatnya bagus di desain ala bali ada kolam renang ruang meeting resto juga lumayan lengkap nuansanya baguss,4
phd nusantara,enak kok tempatnyanyamanbersihpelayanan juga ramahparkir nyaman next agenda kesana lagitapi tolong dong menu nya ditambah lagi,5
phd nusantara,miniatur bali,5
phd nusantara,tempat santai berkumpul ma keluarga dengan permainan anak,5
phd nusantara,nyaman senang buat family,5
phd nusantara,kolam renangnya kotor berlumut,3
phd nusantara,tempatnya nyaman dan asyik,5
phd nusantara,tempat rekreasi edukasi buat anak,5
phd nusantara,bagus trs d kelola dg baik biar makin rame,4
phd nusantara,pemanfangan yang unik minimalis beserta resto makanan yang lezat murah tenpat bersih,5
phd nusantara,ayo semangat berolahraga semuanya,5
phd nusantara,cukup worth it untuk piknik ringan di seputaran trenggalek tiket masuk ribu untuk orang dewasa dan ribu utk anak di bawah tahun parkir mobil juga terjangkau cuman ribu makanan bervariasi dengan harga yg terjangkau utk ukuran tempat wisata utk kolam renang yg paling dangkal lantainya agak berlumut,4
phd nusantara,nuansa pulau dewata dengan banyaknya wahana outbound untuk anak tersedia cafe dan kolam renang tersedia juga mushola didalamnya dan dekat dengan masjid tapi di bagian luar phd,5
phd nusantara,sangat bagus tetapi harga makananya dikurangi sedikit,4
phd nusantara,tempat yang nyaman untuk bersantai,5
phd nusantara,tempatnya bersih indah ticket dan harga makanan terjangkau senang main ke sana,5
phd nusantara,tempat rekreasi yang sesuai utk anak anak ada kolam renang dan ada playground juga di dalam hanya saja tempatnya agak sempit jadi kalau beramai ramai ya tempatnya keliatan penuh bgt ada resto juga dg harga yg affordable menunya enak enak toilet juga bersih dan cukup banyak,5
phd nusantara,tempatnya nyaman buat santai keluarga fasilitas sangat menyenangkan buat anak the best,5
phd nusantara,menariktenangbuat santai bersama keluarga,4
phd nusantara,bagus untuk anakanak bermain,5
phd nusantara,ada playground kolam renang khusus anakanak menyediakan makanan cafe kamar mandi bersih,4
phd nusantara,ekpektasinya tempat luas banyak fasilitas yg menarik ternyata agak kecewa pesanan makan juga agak lama sampe x saya samperin semoga bisa berbenah lagi,3
phd nusantara,tempat rekreasi dengan nuansa bali tempatnya bagus dan bersih di dalam ada playground kolam renang dan ruang laktasi,5
phd nusantara,ternyata edufarmnya malah sudah pindah lokasi disana hanya ada kolam utk anak kecil dan resto kecewa krn tdk sesuai harapan tp kl bawa anak balita mungkin masih oke siihhh utk main di kolam dan makan,3
phd nusantara,judulnya wisata media pembelajaran dan restoran tapi tak boleh harus beli tiket masuk kalau hanya mau makan di restorannya,3
phd nusantara,tempat bersih dan nyaman tiket murah makanan enak,5
phd nusantara,pertama kali berkunjung disini bersama keluarga diluar ekspektasi saya ternyata tempatnya bagus suasana bali dengan iringan degung balibanyak spot foto bagus dan memang ornamen serta bangunan di tempat wisata ini dibuat sedemikian mirip khas budaya bali tempatnya bersih rindang dan pegawainya ramah berseragam rapi permainan outdoor untuk anak serta kolam renang anak cocok untuk tempat berlibur yg tidak jauh dr kota trenggalek htm rb untuk dewasa anakanak ribu makanan cukup enak mungkin bisa ditambah variasi makanan berat buat menu diner ya kolam renang mohon untuk ditingkatkan kebersihannyabisa lebih baik itu saja review amatir dr saya semoga dapat dipertahankan atau dapat ditingkatkan lagitks,5
phd nusantara,tempatnya enak bersih dan nyaman kalau sore sejuk dan juga makanananya enak tapi menu kurang banyak pelayanannya ramah nuansa seperti di bali rekomendasi untuk kumpul keluarga atau meating twmpatnya yg asri alami semoga phd selalu ramai setiap saan,5
phd nusantara,tempatnya nyaman pelayanan ramah,5
phd nusantara,tempat sangat nyaman untuk anak ada playground nya tiket terjangkau menu di dalamnya relatif terjangkau dan nasi gorengnya bikin kangen liburan yg akan datang akan berkunjung lagi insyallah,5
phd nusantara,tempat pengunjung nya ramai,5
phd nusantara,nuansa santai dan sejuk music backsoundnya kok musik sunda ya,4
phd nusantara,pesanan lama jadinya,2
phd nusantara,tempat santui,4
phd nusantara,tempatnya nyaman masuknya murah sekali recomanded untuk wisata keluarga karyawan nya sangat ramah minusnya hanya jenis makanannya yang kurang beragam misal ditambah menu yang familiar seperti krupuk pecel atau es degan pasti lebih mantap apalagi kalau ada menu ikan bakar tambah mantap jaya,5
phd nusantara,tempatnya sejuk banyak permainan untuk anaktempat untuk bersantai para pendamping anak yg bermain jumlahnya cukupmakanan nya enak,5
phd nusantara,tempat yang bagus dan nyaman anak pasti suka sama tempat ini karena banyak tempat untuk bermain,5
phd nusantara,makanannya terlalu mahal dan saya waktu itu memesan nasi goreng nasinya seperti sudah tidak layak makan dan nasi gorengnya terlalu polos popmie nya terlalu mahal kolam renang anak ada hewan yang menjijikkan kentang gorengnya mentah dan pelayanannya tidak ramah apa lagi masuknya mahal dan parkirnya terlalu mahal padahal cuma parkir sebenta,1
phd nusantara,ada no wa yg bs dihubungi gak kk,4
phd nusantara,oke,5
phd nusantara,enjoy banget,5
phd nusantara,nyaman bersih murah asik buat nyantai,5
phd nusantara,rapat biar kayak pejabat,5
phd nusantara,bagus sekali,5
phd nusantara,nyaman,5
phd nusantara,tempatnya bersih,4
phd nusantara,tiketnya itu lho murmer banget padahal weekend anak ribu per orang dewasa ribu perorang makanannya enak harga standar,5
phd nusantara,tempatnya bagus dan bersih ada kolam renangnya htmnya juga ekonomis,5
phd nusantara,menarik,5
phd nusantara,sayang tempat kurng luas,5
phd nusantara,ramah,5
phd nusantara,tempat wisata keluarga yg nyaman dan unik rasa bali view dan ornament yg menghiasi nya kalo bawa anak anak pasti happy disini krn playground nya bagus bersih dan kolam renang anak juga ada tiket murah makanan variatif dan terjangkau,5
phd nusantara,tempatnya sebenarnya gak luas tapi cukup bagus lah ad kolam renang tempat bermain klo untuk playground bayar lagi kamar mandi juga bersih terawat semua pokok,4
phd nusantara,wisata edukasi untuk keluarga sangat enak dan nyaman tempat nya,5
phd nusantara,petugas parkir ceroboh dalam mengarahkan mobil nyrempet sampek penyok dan tidak mau tanggung jawab kapok kesana karna tukang parkirnya,1
phd nusantara,jooss,5
phd nusantara,tempat yg nyaman untuk keluarga saran kunjungan pada hari kerja gak rame n lebih nyaman,4
phd nusantara,tempatnya simple nyaman n asyik buat liburan keluarga,5
phd nusantara,artistik,5
phd nusantara,tempatnya bersih dan sejuk,4
phd nusantara,serasa di bali,5
phd nusantara,tempat rekreasi bersama keluarga ada kolam renang untuk usia balita sd dewasa kebetulan berkunjung pas sore hari sabtu pengunjung tidak terlalu padat tersedia mushola tersedia menu softdrink,5
phd nusantara,lumayan untuk refresing keluarga kecil,4
phd nusantara,tempat nongkrong yg lumayan asyik nuansa bali cocok bawa anak anak untuk berenang,4
phd nusantara,dari bagian depan cocok untuk yg hobi berswafoto terlebih yg suka nuansa ke balibalian dibagian dalam tersedia kolam renang dan area play groundarea bermain untuk anak yg cukup luas sayangnya saat berkunjung waktu sore hari sempat menemui adanya tikus diarea dekat kolam dan coba berkunjung lagi saat hari libur sulit untuk mendapatkan parkir mobil penuh dan mengular sampai dibahu jalan,3
phd nusantara,worth it sih wahananya but bagian kantin lama bgt wkwk kalo emang lama dan antrian panjang bisa mungkin kasirnya bilang estimasi wktu biar kita yg order juga lebih sans pas ditanyain kek marah mbaknya wkwk,2
phd nusantara,suasana waktu datang berasa nuansa bali bangunan seperti bentuk purahindubali rameeee banget pas libur lebaran waktu masuk datang agak pagian masih lumayan sepi giliran satu sampai dua jam di sini langsung rameeee banget banyak wahana bermain buat anakanak tapi baiknya diperluas lagi kolamnya karena penuh kalau pas hari libur seperti ini semoga bisa dipertimbangkan pihak manajemen,4
phd nusantara,nyaman buat bersantai dengan keluarga makanan minuman enak cukup disayangkan bagian tukang parkir kurangnya wawasan haluan parkir asalasalan,4
phd nusantara,artistic place for rilexs,5
phd nusantara,menarik suasananya bagus,5
phd nusantara,lebih tepatnya rumah makan yg dilengkapi playgroup sprt kolam koceh untuk anak untuk htm masih terjangkau dan tempat parkir memadau,5
phd nusantara,tempatnya nyaman,5
phd nusantara,saya warga sekitar sangat merasa terganggu sampai jam pagii kegiatan pesta malam hari di phd malasan sangat mengganggu sekali sangat tidak manusiawi mengingat sudah diatas jam malam seharusnya segala jenis soundsistem dan musik sangat keras seharusnya di matikan bahkan sampai jam pagi sedangkan ini di bulan ramadhan yang banyak orang ingin beristrahat dengan tenang saya dan masyarakat benar sangat kecewa dan sakit hati,1
phd nusantara,tempatnya bagusenak buat wisata keluarga mungkin kedepannya bisa diperluas kekurangannya cuma parkirannya kurang luas sehingga banyak yang parkir di pinggir jalan,5
